ID	NAME	X	Y
1026	TR|A0A194APG0|Micrurus_tener	0.73451656	0.76964885
1027	TR|A0A194APG5|Micrurus_tener	0.65675914	0.92785907
1028	TR|A0A194APH0|Micrurus_tener	0.6716891	0.92079234
1029	TR|A0A194APH5|Micrurus_tener	0.695152	0.8903533
1030	TR|A0A194API9|Micrurus_tener	0.7752755	0.77991724
1031	TR|A0A194ARB2|Micrurus_tener	0.7673603	0.7247025
1032	TR|A0A194ARB6|Micrurus_tener	0.7551532	0.80797285
1033	TR|A0A194ARC1|Micrurus_tener	0.6756085	0.91220576
1034	TR|A0A194ARC5|Micrurus_tener	0.7542137	0.86303866
1035	TR|A0A194ARH7|Micrurus_tener	0.76380193	0.7302537
1036	TR|A0A194ARJ0|Micrurus_tener	0.75135314	0.8791414
1037	TR|A0A194ARJ5|Micrurus_tener	0.66303504	0.92404306
1038	TR|A0A194ARK4|Micrurus_tener	0.68857414	0.8986945
1039	TR|A0A194ARK8|Micrurus_tener	0.7728461	0.7612654
1040	TR|A0A194ASD1|Micrurus_tener	0.76262933	0.7224783
1041	TR|A0A194ASE0|Micrurus_tener	0.86224425	0.7952401
1042	TR|A0A194ASE2|Micrurus_tener	0.9185225	0.79299724
1043	TR|A0A194ASE3|Micrurus_tener	0.75501287	0.8689587
1044	TR|A0A194ASE5|Micrurus_tener	0.66680753	0.9202599
1045	TR|A0A194ASF5|Micrurus_tener	0.77953637	0.765911
1046	TR|A0A194AT81|Micrurus_tener	0.7545592	0.8010316
1047	TR|A0A194ATA3|Micrurus_tener	0.75918776	0.7329326
1048	TR|A0A194ATA6|Micrurus_tener	0.76194674	0.71763504
1049	TR|A0A194ATB0|Micrurus_tener	0.86209	0.79667294
1050	TR|A0A194ATB5|Micrurus_tener	0.6636001	0.91352487
1051	TR|A0A194ATC0|Micrurus_tener	0.67494	0.9221974
1052	TR|A0A194ATC3|Micrurus_tener	0.6698695	0.9252106
1053	TR|A0A194ATD1|Micrurus_tener	0.7694626	0.76249164
1054	SP|P01389|Naja_anchietae	0.8016012	0.77984345
1055	SP|P34074|Naja_annulata_annulata	0.81593084	0.7705259
1056	SP|P34075|Naja_annulata_annulata	0.8646968	0.7882807
1057	SP|P01399|Naja_annulifera	0.7553563	0.7699908
1058	SP|P01420|Naja_annulifera	0.85650814	0.7891962
1059	SP|P01421|Naja_annulifera	0.8553701	0.7874847
1060	SP|P01422|Naja_annulifera	0.8629358	0.8014618
1061	SP|P01453|Naja_annulifera	0.7839594	0.829035
1062	SP|P01454|Naja_annulifera	0.78786975	0.83069515
1063	SP|P01455|Naja_annulifera	0.78976375	0.8248621
1064	SP|P01459|Naja_annulifera	0.7809628	0.8223251
1065	SP|P01460|Naja_annulifera	0.78119516	0.8314999
1066	SP|P01461|Naja_annulifera	0.7770151	0.8302592
1067	SP|P01462|Naja_annulifera	0.7798673	0.82436705
1068	SP|P01464|Naja_annulifera	0.78360564	0.83462983
1069	SP|P01465|Naja_annulifera	0.7803329	0.8337309
1070	SP|P01466|Naja_annulifera	0.77816117	0.8331462
1071	SP|P25677|Naja_annulifera	0.7094086	0.95629853
1072	SP|P25678|Naja_annulifera	0.6767166	0.9567582
1073	SP|P62390|Naja_annulifera	0.77413195	0.81411237
1074	SP|P68417|Naja_annulifera	0.85534006	0.8019012
1075	SP|O93422|Naja_atra	0.7499218	0.76674825
1076	SP|P60814|Naja_atra	0.7495092	0.787832
1077	SP|Q9YGI1|Naja_atra	0.7495309	0.77933913
1078	SP|Q9YGI4|Naja_atra	0.75315315	0.7868443
1079	TR|E2ITZ6|Naja_atra	0.76311445	0.77146506
1080	SP|P01442|Naja_atra	0.7867921	0.82075983
1081	SP|P01443|Naja_atra	0.7892843	0.8214975
1082	SP|P07525|Naja_atra	0.7991733	0.8212207
1083	SP|P0DUK7|Naja_atra	0.7628367	0.8233113
1084	SP|P49122|Naja_atra	0.7832603	0.812841
1085	SP|P49123|Naja_atra	0.7910531	0.8371656
1086	SP|P60304|Naja_atra	0.78754395	0.8181974
1087	SP|P60306|Naja_atra	0.80296904	0.82597625
1088	SP|P60307|Naja_atra	0.7872747	0.8223864
1089	SP|P60308|Naja_atra	0.7924556	0.83416647
1090	SP|P60309|Naja_atra	0.79237807	0.821091
1091	SP|P60770|Naja_atra	0.8508098	0.7910966
1092	SP|P79810|Naja_atra	0.78438103	0.81740046
1093	SP|P80245|Naja_atra	0.7952051	0.8310225
1094	SP|P80958|Naja_atra	0.85393876	0.79465896
1095	SP|Q8UUK0|Naja_atra	0.7816304	0.81153095
1096	SP|Q91124|Naja_atra	0.7928886	0.82310474
1097	SP|Q91126|Naja_atra	0.7660548	0.82561165
1098	SP|Q91135|Naja_atra	0.7938722	0.82012665
1099	SP|Q91136|Naja_atra	0.7845713	0.8211401
1100	SP|Q91137|Naja_atra	0.7657375	0.82322407
1101	SP|Q98956|Naja_atra	0.78226	0.81856436
1102	SP|Q98957|Naja_atra	0.79435563	0.81736815
1103	SP|Q98958|Naja_atra	0.78961074	0.8195278
1104	SP|Q98959|Naja_atra	0.786569	0.82937276
1105	SP|Q98960|Naja_atra	0.78440124	0.8274625
1106	SP|Q98961|Naja_atra	0.79678917	0.819466
1107	SP|Q98962|Naja_atra	0.79046756	0.8271782
1108	SP|Q98965|Naja_atra	0.8024562	0.82181996
1109	SP|Q9W6W6|Naja_atra	0.79123414	0.8317218
1110	SP|Q9W6W9|Naja_atra	0.7856018	0.81917965
1111	SP|Q9W716|Naja_atra	0.76810956	0.82179374
1112	TR|E2ITZ7|Naja_atra	0.78784513	0.8110029
1113	SP|P34076|Naja_christyi	0.8535611	0.79045284
1114	NCBI|NAJHA_GHRV01002244.1_C372_184|Naja_haje	0.8214281	0.5764493
1115	NCBI|NAJHA_GHRV01000814.1_C597_352|Naja_haje	0.8145928	0.8084338
1116	SP|P25674|Naja_haje_haje	0.8126452	0.7719588
1117	SP|P01401|Naja_haje_haje	0.75739515	0.77396077
1118	SP|P01415|Naja_haje_haje	0.80589145	0.8089054
1119	SP|P01457|Naja_haje_haje	0.7923887	0.8286657
1120	SP|P25675|Naja_haje_haje	0.8589052	0.8015819
1121	SP|P01391|Naja_kaouthia	0.8255278	0.78036636
1122	SP|P0DSM9|Naja_kaouthia	0.6976561	0.76294434
1123	SP|P25679|Naja_kaouthia	0.74611557	0.7858011
1124	SP|P82935|Naja_kaouthia	0.74238133	0.785404
1125	SP|P01445|Naja_kaouthia	0.7998837	0.8263373
1126	SP|P01446|Naja_kaouthia	0.80135345	0.8232282
1127	SP|P0CH80|Naja_kaouthia	0.79672617	0.8277435
1128	SP|P0DSN0|Naja_kaouthia	0.72583884	0.936705
1129	SP|P14541|Naja_kaouthia	0.7705648	0.822498
1130	SP|P14613|Naja_kaouthia	0.8476021	0.7903441
1131	SP|P24779|Naja_kaouthia	0.79450893	0.82916504
1132	SP|P59275|Naja_kaouthia	0.8634644	0.79863185
1133	SP|P59276|Naja_kaouthia	0.8566483	0.7961389
1134	SP|P82462|Naja_kaouthia	0.7781975	0.804527
1135	SP|P82463|Naja_kaouthia	0.7643166	0.7997416
1136	SP|P82464|Naja_kaouthia	0.8449708	0.82109284
1137	SP|P82849|Naja_kaouthia	0.8439271	0.7933074
1138	SP|Q9DGH9|Naja_kaouthia	0.7788264	0.8282243
1139	SP|P01383|Naja_melanoleuca	0.8003405	0.793924
1140	SP|P01388|Naja_melanoleuca	0.82082266	0.77231556
1141	SP|P0DQQ1|Naja_melanoleuca	0.7983912	0.78868794
1142	SP|P0DQQ2|Naja_melanoleuca	0.8257519	0.7771499
1143	SP|P01400|Naja_melanoleuca	0.7673976	0.77721465
1144	SP|P01424|Naja_melanoleuca	0.84969854	0.80299604
1145	SP|P01448|Naja_melanoleuca	0.79027504	0.82981974
1146	SP|P01473|Naja_melanoleuca	0.77552545	0.82285535
1147	SP|P01474|Naja_melanoleuca	0.774344	0.8191008
1148	SP|P01431|Naja_mossambica	0.8561031	0.7937012
1149	SP|P01432|Naja_mossambica	0.87392235	0.7880075
1150	SP|P01452|Naja_mossambica	0.7919791	0.81905454
1151	SP|P01467|Naja_mossambica	0.79876477	0.83143574
1152	SP|P01469|Naja_mossambica	0.8028124	0.8242561
1153	SP|P01470|Naja_mossambica	0.78936636	0.8345975
1154	SP|P25517|Naja_mossambica	0.78712606	0.8241238
1155	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_11|Naja_naja	0.8240908	0.7784923
1156	SP|C0HM09|Naja_naja	0.8207598	0.76590145
1157	SP|P25668|Naja_naja	0.8280258	0.77574027
1158	SP|P25669|Naja_naja	0.8271279	0.77443266
1159	SP|P25671|Naja_naja	0.827977	0.7787503
1160	SP|P25672|Naja_naja	0.83032185	0.776193
1161	SP|P25673|Naja_naja	0.82993543	0.77805567
1162	NCBI|Nana_c3_dn_17|Naja_naja	0.8614525	0.48361036
1163	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_10|Naja_naja	0.78926474	0.84467125
1164	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_15|Naja_naja	0.79386103	0.845758
1165	None|Nana_c1_1|Naja_naja	0.75396913	0.0
1166	None|Nana_c3_16|Naja_naja	0.8889393	0.40987796
1167	None|Nana_c3_dn_12|Naja_naja	0.7554779	0.8283047
1168	None|Nana_c3_dn_19|Naja_naja	0.85089177	0.4823257
1169	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_3|Naja_naja	0.7414292	0.78196853
1170	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_6_mka|Naja_naja	0.77509034	0.57262045
1171	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_7_mka|Naja_naja	0.8071447	0.5968728
1172	NCBI|Nnaj_CM019151_1_np121212_gene_1_mRNA_1|Naja_naja	0.7546717	0.78407234
1173	None|Nana_c3_11|Naja_naja	0.3184078	0.40426525
1174	None|Nana_c3_8|Naja_naja	0.2602326	0.3623222
1175	None|Nana_c3_dn_10|Naja_naja	0.30338028	0.40105325
1176	None|Nana_c3_dn_2|Naja_naja	0.74743336	0.7668021
1177	None|Nana_c3_dn_25|Naja_naja	0.27722934	0.40277484
1178	None|Nana_c3_dn_3|Naja_naja	0.74487585	0.78013974
1179	None|Nana_c3_dn_5|Naja_naja	0.73816544	0.7605877
1180	None|Nana_c3_dn_7|Naja_naja	0.26190746	0.4094203
1181	None|Nana_c3_dn_9|Naja_naja	0.5139432	0.5474769
1182	None|Nana_c4_dn_1|Naja_naja	0.75665635	0.78248507
1183	SP|P29179|Naja_naja	0.7798622	0.77184457
1184	SP|P29180|Naja_naja	0.74851984	0.76836103
1185	SP|P29181|Naja_naja	0.7651297	0.77515626
1186	SP|P29182|Naja_naja	0.76675785	0.7693659
1187	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_12|Naja_naja	0.76233584	0.79800105
1188	NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_14|Naja_naja	0.7965624	0.82595646
1189	None|Nana_c3_28|Naja_naja	0.8293531	0.81426156
1190	None|Nana_c3_dn_1|Naja_naja	0.85646653	0.8004373
1191	None|Nana_c3_dn_14|Naja_naja	0.791111	0.81504315
1192	None|Nana_c3_dn_15|Naja_naja	0.7826326	0.82583356
1193	None|Nana_c3_dn_18|Naja_naja	0.77460957	0.82633084
1194	None|Nana_c3_dn_20|Naja_naja	0.7971482	0.8214107
1195	None|Nana_c3_dn_23|Naja_naja	0.76721036	0.79629785
1196	None|Nana_c3_dn_24|Naja_naja	0.77081984	0.80847925
1197	None|Nana_c3_dn_26|Naja_naja	0.7762671	0.8250261
1198	None|Nana_c3_dn_27|Naja_naja	0.77505434	0.8284803
1199	None|Nana_c3_dn_4|Naja_naja	0.8621512	0.7918959
1200	None|Nana_c3_dn_6|Naja_naja	0.7681006	0.792275
1201	None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_1|Naja_naja	0.84580296	0.8185945
1202	None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_2|Naja_naja	0.76814485	0.8235891
1203	None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_3|Naja_naja	0.77354926	0.81364983
1204	None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_4|Naja_naja	0.7971945	0.82409483
1205	SP|C0HM08|Naja_naja	0.84957796	0.79654616
1206	SP|P01440|Naja_naja	0.78133523	0.8292846
1207	SP|P01447|Naja_naja	0.7953904	0.82265556
1208	SP|P24780|Naja_naja	0.7983938	0.8288036
1209	SP|P86382|Naja_naja	0.79951805	0.82487607
1210	SP|P86538|Naja_naja	0.7858989	0.8155895
1211	SP|P86540|Naja_naja	0.7935724	0.82699203
1212	SP|P86541|Naja_naja	0.7844625	0.83090967
1213	NCBI|NAJMO_GIJF01000694.1_C620_375|Naja_nigricollis	0.8540232	0.7917947
1214	NCBI|NAJMO_GIJF01000822.1_C570_316|Naja_nigricollis	0.76015353	0.8018167
1215	NCBI|NAJMO_GIJF01002765.1_C269_63|Naja_nigricollis	0.78525156	0.8106942
1216	NCBI|NAJNI_GIJG01001078.1_C500_294|Naja_nigricollis	0.7828419	0.8401094
1217	NCBI|NAJNI_GIJG01001188.1_C432_220|Naja_nigricollis	0.76264733	0.8069876
1218	NCBI|NAJNI_GIJG01001191.1_C479_237|Naja_nigricollis	0.7536756	0.81003004
1219	NCBI|NAJNI_GIJG01001632.1_C398_189|Naja_nigricollis	0.7733293	0.82413715
1220	SP|P0DSN1|Naja_nigricollis	0.79698175	0.83335555
1221	SP|P01390|Naja_nivea	0.82155406	0.7776152
1222	SP|P25680|Naja_nivea	0.7533961	0.7676631
1223	NCBI|NAJNI_GIJH01000740.1_C512_282|Naja_nivea	0.86156625	0.78659743
1224	NCBI|NAJNI_GIJH01000756.1_C445_239|Naja_nivea	0.78321356	0.82275325
1225	SP|P01423|Naja_nivea	0.860567	0.7994423
1226	SP|P01456|Naja_nivea	0.79020375	0.82335603
1227	SP|P01458|Naja_nivea	0.7863349	0.8331675
1228	SP|P01463|Naja_nivea	0.7796037	0.82603306
1229	NCBI|NAJNU_GIJI01001285.1_C460_209|Naja_nubiae	0.81159395	0.79366165
1230	NCBI|NAJNU_GIJI01001525.1_C450_190|Naja_nubiae	0.86053187	0.9023643
1231	NCBI|NAJNU_GIJI01001829.1_C373_116|Naja_nubiae	0.7531528	0.7720601
1232	NCBI|NAJNU_GIJI01000015.1_C2405_2196|Naja_nubiae	0.7745538	0.83254385
1233	NCBI|NAJNU_GIJI01000526.1_C465_223|Naja_nubiae	0.85232943	0.79914814
1234	NCBI|NAJNU_GIJI01001024.1_C456_214|Naja_nubiae	0.87283766	0.8090398
1235	NCBI|NAJNU_GIJI01001548.1_C448_212|Naja_nubiae	0.76056916	0.80513966
1236	SP|P01382|Naja_oxiana	0.80524546	0.79405165
1237	SP|P85520|Naja_oxiana	0.75886244	0.76974815
1238	SP|P01441|Naja_oxiana	0.7923861	0.8252366
1239	SP|P01451|Naja_oxiana	0.77853274	0.82176673
1240	SP|Q9PS34|Naja_oxiana	0.79458034	0.824899
1241	NCBI|NAJPA_GIJJ01000770.1_C467_213|Naja_pallida	0.77418846	0.80733556
1242	NCBI|NAJPA_GIJJ01001129.1_C372_115|Naja_pallida	0.83208126	0.81065536
1243	NCBI|NAJPA_GIJJ01001759.1_C249_13|Naja_pallida	0.8689021	0.7907608
1244	SP|P01426|Naja_pallida	0.8512779	0.8006435
1245	SP|P01468|Naja_pallida	0.80101335	0.8281375
1246	NCBI|NAJPH_GIJK01000105.1_C1082_864|Naja_philippinensis	0.7802166	0.80632037
1247	NCBI|NAJPH_GIJK01000671.1_C406_203|Naja_philippinensis	0.8642969	0.8060557
1248	NCBI|NAJPH_GIJK01000704.1_C431_213|Naja_philippinensis	0.8141046	0.8060603
1249	NCBI|NAJPH_GIJK01001248.1_C249_16|Naja_philippinensis	0.8448322	0.8060973
1250	SP|P60773|Naja_philippinensis	0.85485506	0.7991958
1251	SP|P83345|Naja_sagittifera	0.7989721	0.8191882
1252	NCBI|NAJSI_GIJL01002105.1_C250_44|Naja_siamensis	0.82291996	0.7747803
1253	NCBI|NAJSI_GIJL01000963.1_C467_213|Naja_siamensis	0.7799216	0.7977656
1254	SP|O42257|Naja_sputatrix	0.81974417	0.77446264
1255	SP|O93472|Naja_sputatrix	0.78193206	0.8376974
1256	SP|O42255|Naja_sputatrix	0.7511343	0.79092413
1257	SP|O42256|Naja_sputatrix	0.74930894	0.79275674
1258	SP|Q802B2|Naja_sputatrix	0.7635535	0.77796084
1259	SP|Q802B3|Naja_sputatrix	0.74619925	0.78958446
1260	SP|Q9W7I3|Naja_sputatrix	0.7444053	0.78864294
1261	SP|O57326|Naja_sputatrix	0.84800136	0.7921958
1262	SP|O57327|Naja_sputatrix	0.84785503	0.795504
1263	SP|O73856|Naja_sputatrix	0.7846572	0.8246933
1264	SP|O93471|Naja_sputatrix	0.78151417	0.8274852
1265	SP|O93473|Naja_sputatrix	0.78707397	0.8257432
1266	SP|P60302|Naja_sputatrix	0.7875399	0.82757926
1267	SP|P60311|Naja_sputatrix	0.7805753	0.82008654
1268	SP|P60772|Naja_sputatrix	0.8515279	0.7977299
1269	SP|Q9PSN6|Naja_sputatrix	0.8506606	0.7891451
1270	SP|Q9YGJ5|Naja_sputatrix	0.84622777	0.7942102
1271	SP|Q9YGJ6|Naja_sputatrix	0.8458713	0.7919206
1272	NCBI|NAJSU_GIJM01003258.1_C442_182|Naja_subfulva	0.8236191	0.7729378
1273	NCBI|NAJSU_GIJM01003390.1_C487_248|Naja_subfulva	0.81694704	0.7798616
1274	NCBI|NAJSU_GIJM01003176.1_C489_247|Naja_subfulva	0.8599004	0.8036959
1275	NCBI|NAJSU_GIJM01004954.1_C362_117|Naja_subfulva	0.82447535	0.81069547
1276	NCBI|NAJSU_GIJM01000709.1_C501_238|Naja_subfulva	0.7466369	0.75223565
1277	NCBI|NAJSU_GIJM01004310.1_C401_147|Naja_subfulva	0.76179814	0.7798237
1278	NCBI|NAJSU_GIJM01002726.1_C453_214|Naja_subfulva	0.8248683	0.8086078
1279	NCBI|NAJSU_GIJM01003137.1_C418_212|Naja_subfulva	0.77892566	0.78923124
1280	NCBI|NAJSU_GIJM01003193.1_C499_266|Naja_subfulva	0.7760189	0.8176305
1281	NCBI|NAJSU_GIJM01003678.1_C291_61|Naja_subfulva	0.72483355	0.8981588
1282	NCBI|NAJSU_GIJM01004065.1_C446_207|Naja_subfulva	0.76787084	0.8035997
1283	NCBI|NAJSU_GIJN01002005.1_C525_271|Naja_sumatrana	0.7522279	0.7697032
1284	SP|P01384|Notechis_scutatus_scutatus	0.79762864	0.790755
1285	SP|A8HDK0|Notechis_scutatus_scutatus	0.873563	0.79356295
1286	SP|A8N285|Ophiophagus_hannah	0.80871654	0.7912433
1287	SP|C5ILC5|Ophiophagus_hannah	0.7967871	0.79013914
1288	SP|P01386|Ophiophagus_hannah	0.81003284	0.7865862
1289	SP|P01387|Ophiophagus_hannah	0.8104852	0.7839409
1290	SP|P07526|Ophiophagus_hannah	0.8105085	0.7698784
1291	SP|P80156|Ophiophagus_hannah	0.8048525	0.78593445
1292	SP|P80965|Ophiophagus_hannah	0.80873233	0.7845042
1293	SP|P82662|Ophiophagus_hannah	0.8190401	0.78448856
1294	SP|Q2VBP3|Ophiophagus_hannah	0.8048049	0.79585767
1295	SP|Q2VBP4|Ophiophagus_hannah	0.8169901	0.78398204
1296	SP|Q2VBP6|Ophiophagus_hannah	0.8002127	0.7903321
1297	SP|Q2VBP8|Ophiophagus_hannah	0.80229354	0.7910771
1298	SP|Q53B53|Ophiophagus_hannah	0.80773324	0.7852065
1299	SP|Q53B54|Ophiophagus_hannah	0.80524504	0.78880745
1300	SP|Q53B56|Ophiophagus_hannah	0.81024426	0.7923594
1301	SP|Q53B57|Ophiophagus_hannah	0.8054124	0.79447365
1302	SP|Q53B58|Ophiophagus_hannah	0.8097238	0.7832419
1303	SP|Q53B59|Ophiophagus_hannah	0.81754917	0.7861266
1304	SP|Q2VBP5|Ophiophagus_hannah	0.8202788	0.78706145
1305	SP|Q53B55|Ophiophagus_hannah	0.8295172	0.7657725
1306	SP|Q2VBN2|Ophiophagus_hannah	0.75962406	0.7859498
1307	SP|Q53B61|Ophiophagus_hannah	0.76176006	0.7820385
1308	SP|A8N286|Ophiophagus_hannah	0.8351033	0.8104912
1309	SP|P01412|Ophiophagus_hannah	0.83714306	0.8057505
1310	SP|P83302|Ophiophagus_hannah	0.7328422	0.87543595
1311	SP|Q2VBN0|Ophiophagus_hannah	0.78561044	0.8017321
1312	SP|Q2VBN1|Ophiophagus_hannah	0.7820169	0.79307866
1313	SP|Q2VBN3|Ophiophagus_hannah	0.8348335	0.80302626
1314	SP|Q2VBN4|Ophiophagus_hannah	0.75075424	0.832784
1315	SP|Q2VBN5|Ophiophagus_hannah	0.7519175	0.8359878
1316	SP|Q2VBN7|Ophiophagus_hannah	0.74809694	0.83520156
1317	SP|Q2VBN8|Ophiophagus_hannah	0.7550493	0.8308649
1318	SP|Q2VBN9|Ophiophagus_hannah	0.715531	0.92796695
1319	SP|Q2VBP0|Ophiophagus_hannah	0.7198864	0.9250961
1320	SP|Q2VBP2|Ophiophagus_hannah	0.7225903	0.9289176
1321	SP|Q53B46|Ophiophagus_hannah	0.75708365	0.83213186
1322	SP|Q53B47|Ophiophagus_hannah	0.7347867	0.8864783
1323	SP|Q53B48|Ophiophagus_hannah	0.71905875	0.9468395
1324	SP|Q53B49|Ophiophagus_hannah	0.77547556	0.7935943
1325	SP|Q53B50|Ophiophagus_hannah	0.7332267	0.91390955
1326	SP|Q53B52|Ophiophagus_hannah	0.73560685	0.89769036
1327	SP|Q69CJ8|Ophiophagus_hannah	0.8471782	0.81254566
1328	SP|Q69CK0|Ophiophagus_hannah	0.75606364	0.8349928
1329	SP|A7X4Q3|Oxyuranus_microlepidotus	0.81656235	0.7739917
1330	SP|A8HDK7|Oxyuranus_microlepidotus	0.8091658	0.7716761
1331	SP|A8HDK8|Oxyuranus_microlepidotus	0.8174693	0.77557087
1332	SP|A7X4R0|Oxyuranus_microlepidotus	0.8051481	0.77015936
1333	SP|A7X4R5|Oxyuranus_microlepidotus	0.85709834	0.8030952
1334	SP|A7X4S0|Oxyuranus_microlepidotus	0.84788555	0.80634856
1335	SP|A7X4S7|Oxyuranus_microlepidotus	0.681057	0.89504623
1336	SP|A7X4T2|Oxyuranus_microlepidotus	0.73515064	0.86372054
1337	SP|A8HDK2|Oxyuranus_scutellatus_scutellatus	0.68751454	0.8946587
1338	SP|A8HDK9|Oxyuranus_scutellatus_scutellatus	0.7981273	0.7744112
1339	SP|P0CB06|Oxyuranus_scutellatus_scutellatus	0.8529433	0.80497295
1340	SP|Q45Z11|Oxyuranus_scutellatus_scutellatus	0.8547753	0.8059449
1341	SP|Q4VRI0|Oxyuranus_scutellatus_scutellatus	0.67936563	0.9066749
1342	TR|H8PG68|Parasuta_nigriceps	0.80362505	0.7900568
1343	TR|H8PG67|Parasuta_nigriceps	0.8139709	0.7841017
1344	TR|H8PG61|Parasuta_nigriceps	0.86906505	0.7976908
1345	TR|H8PG65|Parasuta_nigriceps	0.8734206	0.8062911
1346	SP|P14612|Pseudechis_australis	0.8286583	0.7692313
1347	SP|P25497|Pseudechis_australis	0.85194236	0.7932879
1348	SP|A8HDJ4|Pseudechis_porphyriacus	0.8467322	0.7978942
1349	TR|S6CB76|Pseudechis_rossignolii	0.8112811	0.7854797
1350	TR|R4FIT5|Pseudonaja_modesta	0.81857616	0.7829659
1351	TR|R4FK68|Pseudonaja_modesta	0.8024919	0.7726329
1352	TR|R4FK75|Pseudonaja_modesta	0.8061565	0.7722113
1353	TR|R4G319|Pseudonaja_modesta	0.7936779	0.7723971
1354	TR|R4G2J7|Pseudonaja_modesta	0.7104628	0.906745
1355	TR|R4G326|Pseudonaja_modesta	0.7170906	0.88862294
1356	TR|R4G7K6|Pseudonaja_modesta	0.6969082	0.9323991
1357	TR|R4FIT0|Pseudonaja_modesta	0.82180727	0.7841597
1358	TR|R4FIV9|Pseudonaja_modesta	0.70550334	0.91574043
1359	TR|R4FIW8|Pseudonaja_modesta	0.6865248	0.9307467
1360	TR|R4FK93|Pseudonaja_modesta	0.8092318	0.797869
1361	TR|R4FKC0|Pseudonaja_modesta	0.680288	0.94406337
1362	TR|R4G2J9|Pseudonaja_modesta	0.70315427	0.90353316
1363	TR|R4G2K1|Pseudonaja_modesta	0.70067674	0.8997266
1364	TR|R4G2K2|Pseudonaja_modesta	0.69118804	0.927678
1365	TR|R4G2K6|Pseudonaja_modesta	0.690473	0.9350725
1366	TR|R4G321|Pseudonaja_modesta	0.79745936	0.77946615
1367	TR|R4G330|Pseudonaja_modesta	0.6897782	0.9072044
1368	TR|R4G7K5|Pseudonaja_modesta	0.7236734	0.91002345
1369	NCBI|PSETE_GDAD01001328.1_69_296|Pseudonaja_textilis	0.79357606	0.7742705
1370	SP|P13495|Pseudonaja_textilis	0.8194839	0.7770928
1371	SP|Q9W7J5|Pseudonaja_textilis	0.820512	0.7798149
1372	NCBI|PSETE_GDAD01000187.1_103_339|Pseudonaja_textilis	0.7162526	0.9109309
1373	SP|Q9W7J9|Pseudonaja_textilis	0.6919697	0.9311662
1374	NCBI|Pste_2|Pseudonaja_textilis	0.26948947	0.40968317
1375	NCBI|Pste_3|Pseudonaja_textilis	0.23478852	0.35893348
1376	NCBI|Pste_4|Pseudonaja_textilis	0.26962873	0.36245376
1377	NCBI|Pste_5|Pseudonaja_textilis	0.3083982	0.39738113
1378	NCBI|Pste_6|Pseudonaja_textilis	0.34470123	0.42476532
1379	NCBI|Pste_7|Pseudonaja_textilis	0.28970334	0.41481155
1380	NCBI|Pste_8|Pseudonaja_textilis	0.2931831	0.3814451
1381	NCBI|Pste_9|Pseudonaja_textilis	0.271336	0.4029633
1382	NCBI|Pste_s337_1|Pseudonaja_textilis	0.75535303	0.7811764
1383	NCBI|PSETE_GDAD01000072.1_272_508|Pseudonaja_textilis	0.709757	0.90948
1384	NCBI|PSETE_GDAD01000079.1_272_508|Pseudonaja_textilis	0.70425755	0.8778987
1385	NCBI|PSETE_GDAD01000185.1_103_345|Pseudonaja_textilis	0.7235555	0.8924929
1386	NCBI|PSETE_XM_026716000.1_90_335|Pseudonaja_textilis	0.8536052	0.80778563
1387	NCBI|Pste1|Pseudonaja_textilis	0.85146093	0.8067254
1388	SP|A8HDK1|Pseudonaja_textilis	0.69654983	0.90677696
1389	SP|A8HDK6|Pseudonaja_textilis	0.807146	0.7964908
1390	SP|Q9W7J6|Pseudonaja_textilis	0.7089145	0.8985422
1391	SP|Q9W7J7|Pseudonaja_textilis	0.7016518	0.9068044
1392	SP|Q9W7K0|Pseudonaja_textilis	0.6908332	0.91129607
1393	SP|Q9W7K1|Pseudonaja_textilis	0.69547176	0.9143436
1394	SP|Q9W7K2|Pseudonaja_textilis	0.7026338	0.9122999
1395	SP|A8HDK4|Tropidechis_carinatus	0.8074425	0.78027296
1396	SP|A8HDJ5|Tropidechis_carinatus	0.86801255	0.79260397
1397	SP|A8HDJ6|Tropidechis_carinatus	0.86903423	0.7941333
1398	TR|R4FIZ6|Vermicella_annulata	0.7970452	0.783469
1399	TR|R4FKG3|Vermicella_annulata	0.82350147	0.782095
1400	TR|R4G352|Vermicella_annulata	0.79738575	0.78755724
1401	TR|R4FKG7|Vermicella_annulata	0.70832753	0.9212795
1402	TR|R4G2M2|Vermicella_annulata	0.70246345	0.9207718
1403	TR|R4G354|Vermicella_annulata	0.7080908	0.8917653
1404	TR|R4FIZ2|Vermicella_annulata	0.85244554	0.802713
1405	TR|R4G2M0|Vermicella_annulata	0.70792013	0.8844828
